pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing
ANSL_75917,2014-03-12 00:00:00,2019-04-21 12:33:00,1.0,Brown Tabby,0.34,26.16,0,8,0.0,1,1866 days 12:33:00.000000000,1866,12.55,0
ANSL_54250,2017-12-13 00:00:00,2018-03-04 18:35:00,0.0,Torbie,0.12,8.81,7,1,1.0,1,81 days 18:35:00.000000000,81,18.58,0
ANSL_71895,2016-08-27 00:00:00,2017-04-09 16:27:00,1.0,White,0.1,32.33,13,9,0.0,2,225 days 16:27:00.000000000,225,16.45,0
ANSL_63460,2016-08-20 00:00:00,2016-12-07 13:15:00,0.0,Flame Point,0.54,36.67,7,1,1.0,1,109 days 13:15:00.000000000,109,13.25,0
ANSL_75911,2016-12-30 00:00:00,2019-04-21 09:01:00,0.0,Tan,0.38,13.43,7,1,1.0,2,842 days 09:01:00.000000000,842,9.02,0
ANSL_50243,2018-03-09 00:00:00,2019-03-28 18:54:00,1.0,Orange Tabby,0.93,26.23,0,7,0.0,1,384 days 18:54:00.000000000,384,18.9,0
ANSL_72881,2015-10-22 00:00:00,2016-12-07 13:44:00,0.0,Calico,0.55,26.64,0,1,1.0,1,412 days 13:44:00.000000000,412,13.73,0
ANSL_61330,2018-10-13 00:00:00,2019-01-08 16:05:00,1.0,Brown,0.28,27.16,0,1,0.0,2,87 days 16:05:00.000000000,87,16.08,0
ANSL_68275,2017-02-26 00:00:00,2017-05-15 17:15:00,0.0,Tricolor,0.99,26.92,0,1,1.0,2,78 days 17:15:00.000000000,78,17.25,0
ANSL_64423,2018-12-22 00:00:00,2019-02-28 00:00:00,2.0,Brown Tabby,0.43,17.26,13,9,1.0,1,68 days 00:00:00.000000000,68,0.0,0
ANSL_59445,2008-04-21 00:00:00,2017-02-05 16:39:00,1.0,Black,0.75,49.56,0,7,0.0,2,3212 days 16:39:00.000000000,3212,16.65,0
ANSL_59932,2016-11-10 00:00:00,2017-01-18 14:37:00,2.0,Black,0.91,32.76,13,9,0.0,1,69 days 14:37:00.000000000,69,14.62,0
ANSL_61760,2018-11-09 00:00:00,2019-03-08 21:02:00,0.0,Calico,0.85,18.47,0,1,1.0,1,119 days 21:02:00.000000000,119,21.03,0
ANSL_64318,2016-10-14 00:00:00,2018-12-05 11:42:00,-1.0,Chocolate,0.13,26.35,0,7,2.0,2,782 days 11:42:00.000000000,782,11.7,1
ANSL_60718,2014-06-04 00:00:00,2018-06-26 08:59:00,-1.0,Brown,0.25,46.48,15,4,2.0,4,1483 days 08:59:00.000000000,1483,8.98,1
ANSL_56374,2017-11-03 00:00:00,2018-01-02 19:28:00,2.0,Cream Tabby,0.48,24.98,13,9,0.0,1,60 days 19:28:00.000000000,60,19.47,0
ANSL_55121,2018-05-23 00:00:00,2018-11-21 15:31:00,1.0,Brown Tabby,0.78,40.72,0,1,0.0,1,182 days 15:31:00.000000000,182,15.52,0
ANSL_69078,2016-06-02 00:00:00,2017-04-26 16:47:00,2.0,Black,0.57,26.18,13,9,0.0,2,328 days 16:47:00.000000000,328,16.78,0
ANSL_57409,2016-05-18 00:00:00,2017-06-16 18:21:00,1.0,Brown,0.68,20.19,0,1,0.0,2,394 days 18:21:00.000000000,394,18.35,0
ANSL_61298,2016-07-10 00:00:00,2016-10-10 12:13:00,1.0,Black,0.3,21.64,13,9,0.0,1,92 days 12:13:00.000000000,92,12.22,0
ANSL_71431,2015-04-08 00:00:00,2017-02-17 18:54:00,1.0,Blue,0.68,22.07,0,7,0.0,2,681 days 18:54:00.000000000,681,18.9,0
ANSL_50210,2016-10-12 00:00:00,2016-11-23 17:10:00,2.0,Brown Tabby,0.34,46.84,13,9,0.0,1,42 days 17:10:00.000000000,42,17.17,0
ANSL_73882,2010-05-07 00:00:00,2017-06-08 12:04:00,1.0,White,0.06,42.57,0,7,0.0,2,2589 days 12:04:00.000000000,2589,12.07,0
ANSL_62772,2014-10-21 00:00:00,2016-11-15 19:03:00,0.0,Black,0.62,49.92,0,1,1.0,2,756 days 19:03:00.000000000,756,19.05,0
ANSL_72723,2015-06-02 00:00:00,2018-07-03 15:23:00,2.0,Seal Point,0.69,24.82,13,9,1.0,1,1127 days 15:23:00.000000000,1127,15.38,0
ANSL_53648,2014-11-23 00:00:00,2018-12-13 15:28:00,1.0,White,0.4,20.73,0,7,0.0,2,1481 days 15:28:00.000000000,1481,15.47,0
ANSL_58630,2016-08-19 00:00:00,2016-09-24 14:31:00,-1.0,Orange Tabby,0.86,29.94,13,9,2.0,1,36 days 14:31:00.000000000,36,14.52,1
ANSL_55924,2017-06-28 00:00:00,2017-09-09 13:17:00,2.0,Tan,0.16,8.24,13,9,0.0,2,73 days 13:17:00.000000000,73,13.28,0
ANSL_56158,2018-07-30 00:00:00,2018-09-20 12:46:00,-1.0,Orange,0.39,15.12,13,9,2.0,1,52 days 12:46:00.000000000,52,12.77,1
ANSL_61243,2017-11-25 00:00:00,2018-02-01 11:39:00,2.0,Chocolate,0.01,19.47,13,9,1.0,2,68 days 11:39:00.000000000,68,11.65,0
ANSL_51747,2017-11-06 00:00:00,2018-02-27 16:21:00,2.0,Red,0.46,14.67,13,9,1.0,2,113 days 16:21:00.000000000,113,16.35,0
ANSL_50504,2014-12-03 00:00:00,2018-12-24 17:32:00,1.0,Orange Tabby,0.23,21.0,0,7,0.0,1,1482 days 17:32:00.000000000,1482,17.53,0
ANSL_62385,2016-06-30 00:00:00,2016-11-05 09:00:00,2.0,Orange Tabby,0.21,28.77,16,9,0.0,1,128 days 09:00:00.000000000,128,9.0,0
ANSL_61120,2015-03-02 00:00:00,2017-03-29 17:57:00,1.0,Tan,1.0,24.2,13,9,0.0,2,758 days 17:57:00.000000000,758,17.95,0
ANSL_54811,2003-10-27 00:00:00,2016-11-17 18:13:00,0.0,Black,0.23,46.47,0,7,1.0,2,4770 days 18:13:00.000000000,4770,18.22,0
ANSL_65319,2016-06-04 00:00:00,2016-09-04 13:51:00,2.0,Black,0.22,25.83,13,9,0.0,1,92 days 13:51:00.000000000,92,13.85,0
ANSL_66089,2017-10-12 00:00:00,2017-11-02 12:58:00,-1.0,Orange Tabby,0.72,5.76,13,9,2.0,1,21 days 12:58:00.000000000,21,12.97,1
ANSL_60149,2017-02-13 00:00:00,2017-07-08 17:35:00,0.0,White,0.15,25.41,0,1,1.0,2,145 days 17:35:00.000000000,145,17.58,0
ANSL_61921,2016-11-22 00:00:00,2018-06-29 19:18:00,0.0,Black,0.77,35.51,0,1,1.0,2,584 days 19:18:00.000000000,584,19.3,0
ANSL_53990,2018-01-29 00:00:00,2018-05-23 17:12:00,1.0,White,0.32,48.74,13,9,0.0,2,114 days 17:12:00.000000000,114,17.2,0
ANSL_57490,2018-02-25 00:00:00,2018-05-20 17:28:00,1.0,Black,0.86,18.28,0,1,0.0,1,84 days 17:28:00.000000000,84,17.47,0
ANSL_54300,2016-08-31 00:00:00,2016-10-06 17:12:00,2.0,Tortie,0.52,24.22,13,9,1.0,1,36 days 17:12:00.000000000,36,17.2,0
ANSL_67759,2018-07-04 00:00:00,2018-09-23 19:06:00,0.0,Calico,0.67,22.45,0,1,1.0,1,81 days 19:06:00.000000000,81,19.1,0
ANSL_54354,2016-05-06 00:00:00,2016-08-04 22:49:00,1.0,Black,0.45,6.78,12,1,0.0,2,90 days 22:49:00.000000000,90,22.82,0
ANSL_56574,2017-10-15 00:00:00,2018-01-04 11:19:00,2.0,Black,0.35,28.39,9,2,0.0,1,81 days 11:19:00.000000000,81,11.32,0
ANSL_61824,2005-05-05 00:00:00,2017-05-26 14:14:00,2.0,White,0.51,47.4,13,9,1.0,2,4404 days 14:14:00.000000000,4404,14.23,0
ANSL_70903,2017-12-12 00:00:00,2018-05-27 14:12:00,0.0,Black,0.7,41.81,0,1,1.0,1,166 days 14:12:00.000000000,166,14.2,0
ANSL_58360,2016-06-10 00:00:00,2017-10-29 00:00:00,2.0,Blue,0.19,43.46,13,9,0.0,2,506 days 00:00:00.000000000,506,0.0,0
ANSL_73691,2015-10-04 00:00:00,2016-10-25 09:00:00,-1.0,Black,0.51,21.01,16,9,2.0,1,387 days 09:00:00.000000000,387,9.0,1
ANSL_68167,2014-09-09 00:00:00,2016-10-27 14:17:00,0.0,White,0.03,20.27,0,1,1.0,2,779 days 14:17:00.000000000,779,14.28,0
ANSL_56828,2017-10-15 00:00:00,2018-01-17 14:15:00,2.0,Calico,0.06,7.66,18,4,1.0,1,94 days 14:15:00.000000000,94,14.25,0
ANSL_67799,2012-03-29 00:00:00,2017-01-20 15:45:00,0.0,Black,0.17,37.7,0,7,1.0,2,1758 days 15:45:00.000000000,1758,15.75,0
ANSL_50744,2014-11-15 00:00:00,2019-02-28 16:26:00,0.0,Brown Tabby,0.94,47.51,0,1,1.0,1,1566 days 16:26:00.000000000,1566,16.43,0
ANSL_67452,2016-12-21 00:00:00,2017-01-30 17:12:00,2.0,Orange Tabby,0.89,16.04,13,9,0.0,1,40 days 17:12:00.000000000,40,17.2,0
ANSL_60348,2012-08-30 00:00:00,2016-10-15 19:00:00,0.0,White,0.31,34.42,0,1,1.0,2,1507 days 19:00:00.000000000,1507,19.0,0
ANSL_52098,2006-05-15 00:00:00,2017-04-07 16:24:00,1.0,Flame Point,0.98,6.75,0,1,0.0,1,3980 days 16:24:00.000000000,3980,16.4,0
ANSL_72853,2018-07-10 00:00:00,2018-10-18 13:53:00,1.0,Cream Tabby,0.86,8.17,7,1,0.0,1,100 days 13:53:00.000000000,100,13.88,0
ANSL_65891,2017-08-26 00:00:00,2017-11-10 12:37:00,1.0,Chocolate,0.63,43.41,7,1,0.0,2,76 days 12:37:00.000000000,76,12.62,0
ANSL_51597,2017-03-14 00:00:00,2018-05-20 17:45:00,1.0,Black,0.19,10.27,0,1,0.0,2,432 days 17:45:00.000000000,432,17.75,0
ANSL_64391,2017-11-22 00:00:00,2018-12-16 18:18:00,0.0,White,0.56,13.71,0,1,1.0,1,389 days 18:18:00.000000000,389,18.3,0
ANSL_59256,2009-04-09 00:00:00,2017-05-05 18:22:00,1.0,Black,0.62,22.91,0,7,0.0,1,2948 days 18:22:00.000000000,2948,18.37,0
ANSL_73258,2015-02-22 00:00:00,2017-07-17 13:18:00,1.0,Blue,0.37,22.61,13,9,0.0,2,876 days 13:18:00.000000000,876,13.3,0
ANSL_73898,2016-11-17 00:00:00,2018-12-14 09:52:00,0.0,Red,0.27,23.44,13,9,1.0,2,757 days 09:52:00.000000000,757,9.87,0
ANSL_75511,2019-01-27 00:00:00,2019-04-10 17:20:00,1.0,Black,0.27,6.72,0,1,0.0,1,73 days 17:20:00.000000000,73,17.33,0
ANSL_58410,2016-12-28 00:00:00,2017-04-20 14:00:00,0.0,Brown,0.14,43.67,0,7,1.0,2,113 days 14:00:00.000000000,113,14.0,0
ANSL_61916,2016-10-12 00:00:00,2018-11-24 15:18:00,0.0,Blue,0.27,15.16,0,1,1.0,2,773 days 15:18:00.000000000,773,15.3,0
ANSL_53149,2017-02-05 00:00:00,2017-07-03 15:17:00,2.0,Lynx Point,0.52,25.61,0,7,0.0,1,148 days 15:17:00.000000000,148,15.28,0
ANSL_56533,2014-09-19 00:00:00,2016-10-12 16:53:00,1.0,Black,0.34,28.53,0,1,0.0,2,754 days 16:53:00.000000000,754,16.88,0
ANSL_59341,2017-12-02 00:00:00,2019-01-11 14:45:00,0.0,White,0.18,36.38,0,1,1.0,2,405 days 14:45:00.000000000,405,14.75,0
ANSL_54227,2018-07-11 00:00:00,2018-09-03 12:44:00,2.0,Brown Tabby,0.05,16.11,13,9,0.0,1,54 days 12:44:00.000000000,54,12.73,0
ANSL_72577,2014-05-14 00:00:00,2017-06-05 11:34:00,1.0,Brown,0.1,24.45,0,7,0.0,2,1118 days 11:34:00.000000000,1118,11.57,0
ANSL_57072,2016-06-12 00:00:00,2017-07-03 16:21:00,-1.0,Brown,0.46,19.17,15,4,2.0,4,386 days 16:21:00.000000000,386,16.35,1
ANSL_55515,2018-12-17 00:00:00,2019-03-11 15:48:00,2.0,White,0.15,31.86,13,9,1.0,2,84 days 15:48:00.000000000,84,15.8,0
ANSL_68298,2016-09-21 00:00:00,2017-10-15 14:28:00,2.0,Brown Merle,0.63,21.43,13,9,1.0,2,389 days 14:28:00.000000000,389,14.47,0
ANSL_67788,2015-03-04 00:00:00,2016-11-16 12:48:00,0.0,White,0.99,47.98,7,1,1.0,2,623 days 12:48:00.000000000,623,12.8,0
ANSL_50193,2016-08-22 00:00:00,2017-09-22 16:14:00,0.0,Fawn,0.51,21.99,0,1,1.0,2,396 days 16:14:00.000000000,396,16.23,0
ANSL_54767,2016-04-30 00:00:00,2018-05-20 18:33:00,-1.0,Black,0.51,37.28,15,4,2.0,4,750 days 18:33:00.000000000,750,18.55,1
ANSL_61761,2016-08-20 00:00:00,2016-11-15 18:56:00,0.0,Brown Tabby,0.16,31.72,0,1,1.0,1,87 days 18:56:00.000000000,87,18.93,0
ANSL_58851,2017-09-19 00:00:00,2018-10-14 12:16:00,1.0,Brown,0.34,24.59,0,1,0.0,2,390 days 12:16:00.000000000,390,12.27,0
ANSL_61668,2017-02-25 00:00:00,2017-06-17 17:40:00,0.0,Tricolor,0.03,31.85,0,7,1.0,2,112 days 17:40:00.000000000,112,17.67,0
ANSL_67019,2017-07-11 00:00:00,2017-08-31 15:54:00,2.0,Black,0.2,35.85,13,9,1.0,1,51 days 15:54:00.000000000,51,15.9,0
ANSL_55191,2015-04-15 00:00:00,2018-07-25 14:34:00,1.0,Tan,0.79,49.3,0,1,0.0,2,1197 days 14:34:00.000000000,1197,14.57,0
ANSL_70121,2017-05-02 00:00:00,2017-12-04 16:00:00,2.0,Black,0.34,36.07,0,1,0.0,2,216 days 16:00:00.000000000,216,16.0,0
ANSL_72327,2015-10-15 00:00:00,2017-05-05 15:57:00,0.0,Brown Brindle,0.27,37.36,0,1,1.0,2,568 days 15:57:00.000000000,568,15.95,0
ANSL_62234,2014-07-13 00:00:00,2016-08-05 11:12:00,1.0,Black,0.88,44.29,0,7,0.0,2,754 days 11:12:00.000000000,754,11.2,0
ANSL_53253,2015-10-20 00:00:00,2016-11-10 10:45:00,-1.0,Brown,0.82,19.3,15,4,2.0,4,387 days 10:45:00.000000000,387,10.75,1
ANSL_57361,2017-02-22 00:00:00,2018-03-25 17:10:00,0.0,White,0.8,30.36,0,1,1.0,2,396 days 17:10:00.000000000,396,17.17,0
ANSL_61047,2014-10-28 00:00:00,2016-12-18 14:10:00,1.0,Blue,0.26,38.19,13,9,0.0,2,782 days 14:10:00.000000000,782,14.17,0
ANSL_63695,2018-06-24 00:00:00,2018-07-19 16:41:00,2.0,Brown Tabby,0.11,6.45,13,9,1.0,1,25 days 16:41:00.000000000,25,16.68,0
ANSL_67753,2014-11-28 00:00:00,2016-12-29 17:07:00,0.0,Red,0.84,25.92,9,2,1.0,2,762 days 17:07:00.000000000,762,17.12,0
ANSL_55805,2007-08-26 00:00:00,2016-09-16 18:36:00,2.0,Blue Merle,0.67,21.83,0,7,1.0,2,3309 days 18:36:00.000000000,3309,18.6,0
ANSL_51500,2017-09-02 00:00:00,2018-09-26 07:44:00,2.0,Gray,0.77,46.34,13,9,0.0,4,389 days 07:44:00.000000000,389,7.73,0
ANSL_57124,2017-03-21 00:00:00,2017-10-11 13:36:00,2.0,Black,0.65,11.2,0,7,0.0,2,204 days 13:36:00.000000000,204,13.6,0
ANSL_76872,2019-02-24 00:00:00,2019-05-11 18:26:00,0.0,Brown,0.18,26.81,7,1,1.0,2,76 days 18:26:00.000000000,76,18.43,0
ANSL_65243,2009-06-25 00:00:00,2017-07-15 13:57:00,1.0,Brown Tabby,0.79,28.96,18,4,0.0,1,2942 days 13:57:00.000000000,2942,13.95,0
ANSL_62501,2016-06-02 00:00:00,2017-06-24 09:01:00,-1.0,Black,0.2,39.19,15,4,2.0,4,387 days 09:01:00.000000000,387,9.02,1
ANSL_57988,2010-02-09 00:00:00,2017-03-04 11:43:00,0.0,White,0.76,42.67,0,7,1.0,2,2580 days 11:43:00.000000000,2580,11.72,0
ANSL_70879,2013-09-07 00:00:00,2018-03-28 11:17:00,0.0,White,0.14,18.41,0,7,1.0,2,1663 days 11:17:00.000000000,1663,11.28,0
ANSL_63510,2018-08-28 00:00:00,2019-01-22 18:47:00,0.0,Black,0.18,46.96,0,1,1.0,2,147 days 18:47:00.000000000,147,18.78,0
ANSL_56710,2017-05-16 00:00:00,2017-10-19 15:45:00,0.0,Torbie,0.8,39.41,7,1,1.0,1,156 days 15:45:00.000000000,156,15.75,0
ANSL_60956,2018-08-14 00:00:00,2018-09-06 13:42:00,2.0,Brown Tabby,0.31,12.03,13,9,1.0,1,23 days 13:42:00.000000000,23,13.7,0
ANSL_51845,2018-04-17 00:00:00,2018-09-08 16:55:00,0.0,Tan,0.54,42.82,0,1,1.0,2,144 days 16:55:00.000000000,144,16.92,0
ANSL_54014,2015-08-01 00:00:00,2016-08-23 09:00:00,-1.0,Orange Tabby,0.78,7.9,16,9,2.0,1,388 days 09:00:00.000000000,388,9.0,1
ANSL_53392,2016-05-15 00:00:00,2017-12-14 15:06:00,0.0,Tan,0.8,9.59,0,1,1.0,2,578 days 15:06:00.000000000,578,15.1,0
ANSL_70991,2016-04-12 00:00:00,2016-11-06 18:08:00,1.0,Red,0.65,43.58,0,1,0.0,2,208 days 18:08:00.000000000,208,18.13,0
ANSL_73588,2016-11-13 00:00:00,2016-12-04 18:56:00,-1.0,Orange Tabby,0.07,34.25,13,9,2.0,1,21 days 18:56:00.000000000,21,18.93,1
ANSL_51932,2013-02-18 00:00:00,2017-02-11 16:48:00,0.0,Black,0.31,6.39,0,7,1.0,2,1454 days 16:48:00.000000000,1454,16.8,0
ANSL_52109,2017-09-23 00:00:00,2018-08-17 12:48:00,0.0,Brown,0.23,22.74,0,1,1.0,4,328 days 12:48:00.000000000,328,12.8,0
ANSL_55082,2016-06-02 00:00:00,2018-08-07 10:39:00,0.0,White,0.57,18.63,13,9,1.0,2,796 days 10:39:00.000000000,796,10.65,0
ANSL_66168,2014-10-20 00:00:00,2016-11-17 16:13:00,1.0,Blue Merle,0.84,31.38,0,1,0.0,2,759 days 16:13:00.000000000,759,16.22,0
ANSL_66296,2013-07-29 00:00:00,2017-09-22 00:00:00,0.0,Black,0.22,38.64,0,1,1.0,2,1516 days 00:00:00.000000000,1516,0.0,0
ANSL_69745,2017-07-09 00:00:00,2017-09-29 12:45:00,2.0,Cream Tabby,0.26,32.88,18,4,0.0,1,82 days 12:45:00.000000000,82,12.75,0
ANSL_66536,2016-11-26 00:00:00,2017-01-18 13:47:00,2.0,Brown Tabby,0.44,37.69,13,9,0.0,1,53 days 13:47:00.000000000,53,13.78,0
ANSL_74796,2016-12-14 00:00:00,2018-01-07 09:41:00,2.0,Lynx Point,0.12,44.15,15,4,1.0,1,389 days 09:41:00.000000000,389,9.68,0
ANSL_61523,2004-01-03 00:00:00,2018-02-18 17:35:00,1.0,Black,0.72,6.53,7,1,0.0,2,5160 days 17:35:00.000000000,5160,17.58,0
ANSL_51093,2015-04-03 00:00:00,2017-05-05 18:54:00,1.0,Tan,0.5,5.93,0,1,0.0,2,763 days 18:54:00.000000000,763,18.9,0
ANSL_73289,2016-07-16 00:00:00,2016-10-15 18:08:00,0.0,Blue Tabby,0.27,25.91,0,1,1.0,1,91 days 18:08:00.000000000,91,18.13,0
ANSL_69858,2018-08-15 00:00:00,2018-11-09 22:44:00,0.0,Fawn,0.59,12.99,0,1,1.0,2,86 days 22:44:00.000000000,86,22.73,0
ANSL_70069,2016-01-01 00:00:00,2017-03-17 14:55:00,0.0,Calico,0.63,24.78,13,9,1.0,1,441 days 14:55:00.000000000,441,14.92,0
ANSL_53216,2014-11-24 00:00:00,2017-12-14 13:13:00,-1.0,Brown,0.44,36.19,0,3,2.0,4,1116 days 13:13:00.000000000,1116,13.22,1
ANSL_76063,2017-12-27 00:00:00,2019-04-24 17:19:00,0.0,Brown Tabby,0.46,43.72,0,1,1.0,1,483 days 17:19:00.000000000,483,17.32,0
ANSL_53757,2015-02-06 00:00:00,2018-03-02 17:20:00,1.0,White,0.1,36.08,0,1,0.0,2,1120 days 17:20:00.000000000,1120,17.33,0
ANSL_56564,2014-09-22 00:00:00,2016-10-18 17:07:00,1.0,Buff,0.41,14.82,0,1,0.0,2,757 days 17:07:00.000000000,757,17.12,0
ANSL_73154,2014-12-22 00:00:00,2017-03-25 17:38:00,0.0,Brown Tabby,0.54,41.06,0,1,1.0,1,824 days 17:38:00.000000000,824,17.63,0
ANSL_71117,2014-10-28 00:00:00,2016-12-05 14:41:00,0.0,Tan,0.24,34.76,0,1,1.0,2,769 days 14:41:00.000000000,769,14.68,0
ANSL_64725,2017-09-05 00:00:00,2017-12-08 19:07:00,0.0,White,0.43,11.82,0,1,1.0,1,94 days 19:07:00.000000000,94,19.12,0
ANSL_74564,2015-10-26 00:00:00,2016-11-17 16:09:00,2.0,Orange Tabby,0.67,22.95,18,4,0.0,1,388 days 16:09:00.000000000,388,16.15,0
ANSL_73736,2015-12-25 00:00:00,2016-11-22 19:40:00,1.0,Tan,0.16,18.96,13,9,0.0,2,333 days 19:40:00.000000000,333,19.67,0
ANSL_57213,2014-08-06 00:00:00,2019-01-12 17:23:00,0.0,Blue Merle,0.46,45.48,0,7,1.0,2,1620 days 17:23:00.000000000,1620,17.38,0
ANSL_74088,2016-08-01 00:00:00,2016-09-30 18:52:00,2.0,Blue Tabby,0.53,10.55,13,9,0.0,1,60 days 18:52:00.000000000,60,18.87,0
ANSL_60118,2016-08-13 00:00:00,2017-07-11 17:12:00,1.0,White,0.53,25.4,0,7,0.0,2,332 days 17:12:00.000000000,332,17.2,0
ANSL_64912,2015-05-01 00:00:00,2016-10-10 18:01:00,1.0,Brown Brindle,0.24,48.37,1,4,0.0,2,528 days 18:01:00.000000000,528,18.02,0
ANSL_52082,2016-10-07 00:00:00,2017-10-29 13:29:00,2.0,White,0.1,13.75,13,9,0.0,2,387 days 13:29:00.000000000,387,13.48,0
ANSL_72738,2014-08-14 00:00:00,2017-09-01 13:57:00,0.0,Black,0.4,27.44,0,7,1.0,2,1114 days 13:57:00.000000000,1114,13.95,0
ANSL_59804,2017-07-08 00:00:00,2017-10-11 00:00:00,0.0,Calico,0.35,34.86,0,1,1.0,1,95 days 00:00:00.000000000,95,0.0,0
ANSL_52174,2018-08-05 00:00:00,2018-11-10 15:12:00,0.0,Torbie,0.62,14.2,0,1,1.0,1,97 days 15:12:00.000000000,97,15.2,0
ANSL_67852,2018-12-22 00:00:00,2019-02-27 14:51:00,2.0,Brown Brindle,0.25,40.61,13,9,1.0,2,67 days 14:51:00.000000000,67,14.85,0
ANSL_56956,2016-09-26 00:00:00,2018-10-20 16:58:00,1.0,Black,0.73,34.86,0,1,0.0,2,754 days 16:58:00.000000000,754,16.97,0
ANSL_76463,2017-04-09 00:00:00,2019-05-03 19:01:00,2.0,Torbie,0.69,11.77,17,9,1.0,1,754 days 19:01:00.000000000,754,19.02,0
ANSL_62073,2017-01-26 00:00:00,2017-09-20 19:52:00,1.0,Buff,0.0,21.64,0,1,0.0,2,237 days 19:52:00.000000000,237,19.87,0
ANSL_68124,2016-10-21 00:00:00,2016-11-29 14:27:00,2.0,Black,0.97,32.11,13,9,0.0,1,39 days 14:27:00.000000000,39,14.45,0
ANSL_72980,2017-06-06 00:00:00,2017-10-14 16:11:00,1.0,Tricolor,0.45,35.25,0,1,0.0,2,130 days 16:11:00.000000000,130,16.18,0
ANSL_54711,2016-06-10 00:00:00,2017-07-01 11:59:00,-1.0,Brown,0.11,31.5,15,4,2.0,4,386 days 11:59:00.000000000,386,11.98,1
ANSL_70907,2016-05-04 00:00:00,2017-06-18 13:49:00,2.0,Black,0.73,5.4,0,1,0.0,0,410 days 13:49:00.000000000,410,13.82,0
ANSL_52003,2014-11-26 00:00:00,2016-12-16 13:57:00,1.0,Black,0.34,17.85,0,7,0.0,2,751 days 13:57:00.000000000,751,13.95,0
ANSL_65697,2016-05-15 00:00:00,2018-06-05 09:00:00,2.0,Blue,0.42,31.96,16,9,0.0,1,751 days 09:00:00.000000000,751,9.0,0
ANSL_55384,2017-11-14 00:00:00,2018-01-23 00:00:00,2.0,Brown Tabby,0.32,24.73,13,9,1.0,1,70 days 00:00:00.000000000,70,0.0,0
ANSL_51303,2015-02-01 00:00:00,2018-02-23 15:24:00,2.0,Blue,0.25,20.11,0,7,1.0,2,1118 days 15:24:00.000000000,1118,15.4,0
ANSL_61648,2018-03-22 00:00:00,2018-09-20 13:39:00,1.0,Black,0.71,38.97,12,1,0.0,2,182 days 13:39:00.000000000,182,13.65,0
ANSL_58071,2012-10-04 00:00:00,2018-11-02 13:53:00,1.0,White,0.63,27.89,0,1,0.0,2,2220 days 13:53:00.000000000,2220,13.88,0
ANSL_54878,2008-04-30 00:00:00,2017-07-24 18:50:00,1.0,Black,0.48,8.26,0,1,0.0,2,3372 days 18:50:00.000000000,3372,18.83,0
ANSL_70759,2013-07-27 00:00:00,2016-09-10 00:00:00,0.0,Brown Tabby,0.74,6.51,13,9,1.0,1,1141 days 00:00:00.000000000,1141,0.0,0
ANSL_55072,2004-08-14 00:00:00,2017-09-04 16:56:00,0.0,White,0.94,47.59,0,7,1.0,2,4769 days 16:56:00.000000000,4769,16.93,0
ANSL_58422,2012-12-27 00:00:00,2016-10-17 18:30:00,1.0,Black,0.37,5.65,0,1,0.0,2,1390 days 18:30:00.000000000,1390,18.5,0
ANSL_67572,2017-05-05 00:00:00,2018-05-29 16:35:00,1.0,Red,0.26,9.06,13,9,0.0,2,389 days 16:35:00.000000000,389,16.58,0
ANSL_52461,2016-05-31 00:00:00,2016-08-22 17:41:00,0.0,Black,0.51,26.14,7,1,1.0,1,83 days 17:41:00.000000000,83,17.68,0
ANSL_50786,2017-02-14 00:00:00,2018-03-10 18:11:00,1.0,Black,0.47,22.86,0,1,0.0,2,389 days 18:11:00.000000000,389,18.18,0
ANSL_55643,2012-03-12 00:00:00,2018-11-03 15:21:00,0.0,Tan,0.46,13.66,0,7,1.0,2,2427 days 15:21:00.000000000,2427,15.35,0
ANSL_53761,2010-02-21 00:00:00,2018-03-14 12:08:00,0.0,Blue Tabby,0.07,31.92,0,1,1.0,1,2943 days 12:08:00.000000000,2943,12.13,0
ANSL_70331,2015-10-21 00:00:00,2016-11-12 09:00:00,2.0,Cream Tabby,0.48,22.16,16,9,1.0,1,388 days 09:00:00.000000000,388,9.0,0
ANSL_52460,2015-06-15 00:00:00,2018-11-13 18:12:00,0.0,Calico,0.37,40.43,0,1,1.0,1,1247 days 18:12:00.000000000,1247,18.2,0
ANSL_60944,2013-03-18 00:00:00,2018-04-28 14:37:00,1.0,White,0.16,30.77,0,7,0.0,2,1867 days 14:37:00.000000000,1867,14.62,0
ANSL_66198,2016-01-07 00:00:00,2018-02-02 11:21:00,-1.0,White,0.04,28.04,9,2,2.0,4,757 days 11:21:00.000000000,757,11.35,1
ANSL_68240,2017-12-06 00:00:00,2018-03-22 17:49:00,1.0,Blue Tabby,0.94,13.66,0,1,0.0,1,106 days 17:49:00.000000000,106,17.82,0
ANSL_50527,2015-03-08 00:00:00,2017-04-27 16:32:00,0.0,Sable,0.01,22.81,13,9,1.0,2,781 days 16:32:00.000000000,781,16.53,0
ANSL_63875,2012-08-14 00:00:00,2017-09-12 17:21:00,0.0,White,0.18,39.68,0,7,1.0,2,1855 days 17:21:00.000000000,1855,17.35,0
ANSL_53322,2018-02-03 00:00:00,2018-05-30 17:17:00,0.0,Blue,0.48,9.21,7,1,1.0,1,116 days 17:17:00.000000000,116,17.28,0
