pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing,fe_ids,len_in_cm,X1_X2,Area_occupied
ANSL_67362,2017-10-09 00:00:00,2018-11-05 18:20:00,0.0,16,0.51,31.77,0,1,1.0,2,392 days 18:20:00.000000000,392,18.33,0,67362,51.0,0,1620.27
ANSL_76025,2016-01-14 00:00:00,2019-04-23 17:12:00,0.0,2,0.62,37.82,0,1,1.0,2,1195 days 17:12:00.000000000,1195,17.2,0,76025,62.0,0,2344.84
ANSL_72541,2017-04-19 00:00:00,2018-01-15 18:59:00,0.0,2,0.23,37.87,0,1,1.0,2,271 days 18:59:00.000000000,271,18.98,0,72541,23.0,0,871.01
ANSL_62378,2013-12-09 00:00:00,2016-12-29 14:31:00,1.0,15,0.4,46.02,0,7,0.0,2,1116 days 14:31:00.000000000,1116,14.52,0,62378,40.0,0,1840.8000000000002
ANSL_56535,2016-05-05 00:00:00,2017-06-26 12:55:00,0.0,2,0.22,30.66,13,9,1.0,1,417 days 12:55:00.000000000,417,12.92,0,56535,22.0,117,674.52
ANSL_63998,2018-08-11 00:00:00,2018-12-08 15:56:00,0.0,53,0.0,9.8,13,9,1.0,2,119 days 15:56:00.000000000,119,15.93,0,63998,0.0,117,0.0
ANSL_62272,2017-01-11 00:00:00,2018-07-08 00:00:00,1.0,7,0.12,27.86,13,9,0.0,2,543 days 00:00:00.000000000,543,0.0,0,62272,12.0,117,334.32
ANSL_53242,2017-06-20 00:00:00,2018-05-18 18:20:00,0.0,7,0.79,27.05,0,1,1.0,2,332 days 18:20:00.000000000,332,18.33,0,53242,79.0,0,2136.9500000000003
ANSL_56640,2017-02-06 00:00:00,2018-05-11 10:14:00,0.0,38,0.1,34.43,13,9,1.0,1,459 days 10:14:00.000000000,459,10.23,0,56640,10.0,117,344.3
ANSL_60790,2014-09-01 00:00:00,2016-10-03 12:38:00,1.0,52,0.76,43.36,13,9,0.0,2,763 days 12:38:00.000000000,763,12.63,0,60790,76.0,117,3295.36
ANSL_61339,2007-04-11 00:00:00,2017-05-02 18:46:00,0.0,48,0.23,49.15,0,7,1.0,2,3674 days 18:46:00.000000000,3674,18.77,0,61339,23.0,0,1130.45
ANSL_76651,2017-04-17 00:00:00,2019-05-08 14:15:00,-1.0,15,0.35,16.41,15,4,2.0,4,751 days 14:15:00.000000000,751,14.25,1,76651,35.0,60,574.35
ANSL_70681,2018-06-29 00:00:00,2018-11-25 07:08:00,1.0,53,0.13,25.8,7,1,0.0,1,149 days 07:08:00.000000000,149,7.13,0,70681,13.0,7,335.40000000000003
ANSL_73770,2016-10-20 00:00:00,2016-11-17 12:38:00,2.0,15,0.61,8.12,13,9,1.0,2,28 days 12:38:00.000000000,28,12.63,0,73770,61.0,117,495.31999999999994
ANSL_75688,2018-09-21 00:00:00,2019-04-15 16:30:00,0.0,2,0.13,42.19,0,1,1.0,2,206 days 16:30:00.000000000,206,16.5,0,75688,13.0,0,548.47
ANSL_70177,2017-08-30 00:00:00,2017-09-27 18:17:00,-1.0,21,0.82,32.92,13,9,2.0,1,28 days 18:17:00.000000000,28,18.28,1,70177,82.0,117,2699.44
ANSL_60203,2013-10-10 00:00:00,2017-07-26 16:18:00,1.0,2,0.66,49.33,0,7,0.0,2,1385 days 16:18:00.000000000,1385,16.3,0,60203,66.0,0,3255.7799999999997
ANSL_61026,2015-12-11 00:00:00,2018-03-21 17:19:00,1.0,2,0.76,40.61,0,1,0.0,2,831 days 17:19:00.000000000,831,17.32,0,61026,76.0,0,3086.36
ANSL_65023,2018-09-10 00:00:00,2018-11-18 16:48:00,2.0,2,0.86,30.33,13,9,0.0,2,69 days 16:48:00.000000000,69,16.8,0,65023,86.0,117,2608.3799999999997
ANSL_71389,2016-12-28 00:00:00,2019-01-23 19:08:00,-1.0,18,0.58,27.74,17,9,2.0,1,756 days 19:08:00.000000000,756,19.13,1,71389,57.99999999999999,153,1608.9199999999996
ANSL_67325,2017-07-13 00:00:00,2017-11-02 12:29:00,-1.0,18,0.9,14.71,18,4,2.0,1,112 days 12:29:00.000000000,112,12.48,1,67325,90.0,72,1323.9
ANSL_65221,2017-12-21 00:00:00,2018-11-18 18:24:00,0.0,18,0.96,17.41,0,1,1.0,1,332 days 18:24:00.000000000,332,18.4,0,65221,96.0,0,1671.3600000000001
ANSL_68425,2017-09-30 00:00:00,2018-01-04 18:22:00,1.0,18,0.32,16.72,0,1,0.0,1,96 days 18:22:00.000000000,96,18.37,0,68425,32.0,0,535.04
ANSL_58101,2011-10-19 00:00:00,2018-12-01 12:48:00,1.0,26,0.79,9.99,13,9,0.0,1,2600 days 12:48:00.000000000,2600,12.8,0,58101,79.0,117,789.21
ANSL_69778,2016-07-19 00:00:00,2016-10-28 20:05:00,1.0,18,0.0,11.11,7,1,0.0,1,101 days 20:05:00.000000000,101,20.08,0,69778,0.0,7,0.0
ANSL_59952,2016-12-04 00:00:00,2019-01-13 19:13:00,0.0,53,0.85,22.9,0,1,1.0,1,770 days 19:13:00.000000000,770,19.22,0,59952,85.0,0,1946.4999999999998
ANSL_76338,2017-04-02 00:00:00,2019-04-30 19:05:00,0.0,38,0.86,22.88,0,1,1.0,1,758 days 19:05:00.000000000,758,19.08,0,76338,86.0,0,1967.6799999999998
ANSL_63755,2016-05-29 00:00:00,2017-06-20 08:36:00,-1.0,2,0.18,11.18,15,4,2.0,4,387 days 08:36:00.000000000,387,8.6,1,63755,18.0,60,201.24
ANSL_67500,2016-06-18 00:00:00,2016-11-12 18:02:00,0.0,48,0.65,28.34,0,1,1.0,2,147 days 18:02:00.000000000,147,18.03,0,67500,65.0,0,1842.1
ANSL_58056,2015-11-17 00:00:00,2016-12-09 09:00:00,0.0,21,0.89,44.38,16,9,1.0,1,388 days 09:00:00.000000000,388,9.0,0,58056,89.0,144,3949.82
ANSL_70485,2016-02-25 00:00:00,2016-11-20 18:04:00,0.0,2,0.18,7.69,0,1,1.0,2,269 days 18:04:00.000000000,269,18.07,0,70485,18.0,0,138.42000000000002
ANSL_76484,2017-04-04 00:00:00,2019-05-04 00:00:00,0.0,48,0.94,9.72,13,9,1.0,2,760 days 00:00:00.000000000,760,0.0,0,76484,94.0,117,913.6800000000001
ANSL_67610,2014-09-29 00:00:00,2016-11-07 18:39:00,2.0,2,0.12,26.91,0,1,1.0,2,770 days 18:39:00.000000000,770,18.65,0,67610,12.0,0,322.92
ANSL_66987,2017-08-12 00:00:00,2017-12-11 15:26:00,2.0,23,0.27,21.31,13,9,1.0,2,121 days 15:26:00.000000000,121,15.43,0,66987,27.0,117,575.37
ANSL_75314,2018-04-11 00:00:00,2019-04-06 18:25:00,1.0,18,0.47,9.52,0,1,0.0,1,360 days 18:25:00.000000000,360,18.42,0,75314,47.0,0,447.44
ANSL_76336,2019-01-09 00:00:00,2019-04-30 18:50:00,2.0,53,0.88,24.57,13,9,1.0,1,111 days 18:50:00.000000000,111,18.83,0,76336,88.0,117,2162.16
ANSL_74108,2017-12-09 00:00:00,2018-02-14 15:37:00,2.0,2,0.81,45.32,13,9,1.0,2,67 days 15:37:00.000000000,67,15.62,0,74108,81.0,117,3670.92
ANSL_57122,2016-12-20 00:00:00,2018-07-26 18:00:00,1.0,2,0.67,43.58,0,1,0.0,2,583 days 18:00:00.000000000,583,18.0,0,57122,67.0,0,2919.8599999999997
ANSL_60479,2014-02-03 00:00:00,2018-03-05 11:27:00,0.0,48,0.31,25.15,0,7,1.0,2,1491 days 11:27:00.000000000,1491,11.45,0,60479,31.0,0,779.65
ANSL_54481,2016-03-26 00:00:00,2018-04-18 16:54:00,0.0,25,0.78,5.01,0,7,1.0,2,753 days 16:54:00.000000000,753,16.9,0,54481,78.0,0,390.78
ANSL_70495,2014-09-17 00:00:00,2018-01-28 18:40:00,2.0,15,0.97,24.84,0,7,0.0,2,1229 days 18:40:00.000000000,1229,18.67,0,70495,97.0,0,2409.48
ANSL_62035,2006-07-29 00:00:00,2016-08-19 15:49:00,1.0,2,0.27,46.29,0,7,0.0,2,3674 days 15:49:00.000000000,3674,15.82,0,62035,27.0,0,1249.83
ANSL_51622,2016-01-12 00:00:00,2016-12-12 13:33:00,0.0,2,0.79,44.28,0,1,1.0,2,335 days 13:33:00.000000000,335,13.55,0,51622,79.0,0,3498.12
ANSL_74611,2018-06-21 00:00:00,2018-10-12 13:58:00,0.0,18,0.95,12.63,0,1,1.0,1,113 days 13:58:00.000000000,113,13.97,0,74611,95.0,0,1199.8500000000001
ANSL_58111,2018-01-24 00:00:00,2019-02-24 19:00:00,1.0,15,0.86,39.32,0,1,0.0,2,396 days 19:00:00.000000000,396,19.0,0,58111,86.0,0,3381.52
ANSL_50736,2011-06-19 00:00:00,2018-07-23 17:23:00,1.0,2,0.56,10.61,0,1,0.0,2,2591 days 17:23:00.000000000,2591,17.38,0,50736,56.00000000000001,0,594.1600000000001
ANSL_60325,2015-12-29 00:00:00,2016-10-16 19:06:00,1.0,48,0.96,20.44,0,1,0.0,2,292 days 19:06:00.000000000,292,19.1,0,60325,96.0,0,1962.2400000000002
ANSL_70254,2013-11-11 00:00:00,2016-10-09 15:22:00,0.0,18,0.49,37.47,0,1,1.0,1,1063 days 15:22:00.000000000,1063,15.37,0,70254,49.0,0,1836.03
ANSL_50301,2016-05-06 00:00:00,2016-10-26 17:28:00,-1.0,30,0.25,5.52,15,4,2.0,4,173 days 17:28:00.000000000,173,17.47,1,50301,25.0,60,138.0
ANSL_60513,2004-10-12 00:00:00,2018-04-18 12:09:00,0.0,40,0.78,44.57,13,9,1.0,2,4936 days 12:09:00.000000000,4936,12.15,0,60513,78.0,117,3476.46
ANSL_52476,2015-01-29 00:00:00,2017-03-02 18:27:00,2.0,2,0.11,7.86,0,7,0.0,2,763 days 18:27:00.000000000,763,18.45,0,52476,11.0,0,86.46000000000001
ANSL_64711,2016-06-21 00:00:00,2017-05-22 18:40:00,0.0,25,0.81,23.13,0,7,1.0,2,335 days 18:40:00.000000000,335,18.67,0,64711,81.0,0,1873.53
ANSL_57187,2016-08-03 00:00:00,2018-08-28 12:44:00,2.0,15,0.03,22.78,13,9,1.0,2,755 days 12:44:00.000000000,755,12.73,0,57187,3.0,117,68.34
ANSL_56107,2016-08-11 00:00:00,2016-12-06 17:34:00,1.0,48,0.17,10.8,0,1,0.0,2,117 days 17:34:00.000000000,117,17.57,0,56107,17.0,0,183.60000000000002
ANSL_56003,2015-08-10 00:00:00,2018-06-07 09:00:00,0.0,3,0.3,24.5,7,1,1.0,2,1032 days 09:00:00.000000000,1032,9.0,0,56003,30.0,7,735.0
ANSL_65744,2016-05-28 00:00:00,2017-08-16 18:05:00,1.0,27,0.97,49.16,0,7,0.0,2,445 days 18:05:00.000000000,445,18.08,0,65744,97.0,0,4768.5199999999995
ANSL_73888,2016-07-24 00:00:00,2017-04-07 17:06:00,0.0,50,0.93,23.7,0,1,1.0,1,257 days 17:06:00.000000000,257,17.1,0,73888,93.0,0,2204.1
ANSL_64222,2016-11-03 00:00:00,2017-11-30 18:53:00,0.0,7,0.16,32.46,0,1,1.0,2,392 days 18:53:00.000000000,392,18.88,0,64222,16.0,0,519.36
ANSL_54641,2014-05-05 00:00:00,2017-06-30 13:48:00,0.0,7,0.75,17.44,0,1,1.0,2,1152 days 13:48:00.000000000,1152,13.8,0,54641,75.0,0,1308.0
ANSL_71837,2011-07-11 00:00:00,2017-10-02 16:28:00,0.0,43,0.44,38.23,7,1,1.0,2,2275 days 16:28:00.000000000,2275,16.47,0,71837,44.0,7,1682.12
ANSL_51819,2016-08-16 00:00:00,2016-09-16 12:56:00,-1.0,25,0.33,35.65,13,9,2.0,1,31 days 12:56:00.000000000,31,12.93,1,51819,33.0,117,1176.45
ANSL_51580,2018-11-16 00:00:00,2019-02-26 13:19:00,0.0,38,0.03,48.72,0,1,1.0,1,102 days 13:19:00.000000000,102,13.32,0,51580,3.0,0,146.16
ANSL_50884,2015-05-22 00:00:00,2016-08-15 17:24:00,0.0,18,0.62,44.31,0,1,1.0,1,451 days 17:24:00.000000000,451,17.4,0,50884,62.0,0,2747.2200000000003
ANSL_67321,2012-01-27 00:00:00,2016-09-09 14:53:00,1.0,2,0.65,34.11,0,1,0.0,2,1687 days 14:53:00.000000000,1687,14.88,0,67321,65.0,0,2217.15
ANSL_62177,2017-06-01 00:00:00,2018-07-01 10:46:00,0.0,16,0.48,40.04,13,9,1.0,2,395 days 10:46:00.000000000,395,10.77,0,62177,48.0,117,1921.92
ANSL_53281,2016-09-19 00:00:00,2017-10-15 16:54:00,0.0,48,0.98,21.95,0,1,1.0,2,391 days 16:54:00.000000000,391,16.9,0,53281,98.0,0,2151.1
ANSL_73719,2016-07-30 00:00:00,2016-10-28 15:59:00,0.0,2,0.73,23.01,7,1,1.0,1,90 days 15:59:00.000000000,90,15.98,0,73719,73.0,7,1679.73
ANSL_70110,2017-07-18 00:00:00,2017-09-15 16:43:00,-1.0,5,0.73,27.59,18,4,2.0,1,59 days 16:43:00.000000000,59,16.72,1,70110,73.0,72,2014.07
ANSL_51773,2017-01-06 00:00:00,2019-01-27 16:35:00,2.0,2,0.58,24.11,0,7,0.0,2,751 days 16:35:00.000000000,751,16.58,0,51773,57.99999999999999,0,1398.3799999999999
ANSL_54026,2016-07-13 00:00:00,2017-10-12 19:33:00,0.0,38,0.77,33.96,0,1,1.0,1,456 days 19:33:00.000000000,456,19.55,0,54026,77.0,0,2614.92
ANSL_53601,2017-07-10 00:00:00,2017-12-30 11:28:00,1.0,38,0.71,29.03,7,1,0.0,1,173 days 11:28:00.000000000,173,11.47,0,53601,71.0,7,2061.13
ANSL_70383,2017-03-20 00:00:00,2018-01-16 14:25:00,2.0,2,0.78,30.41,13,9,0.0,4,302 days 14:25:00.000000000,302,14.42,0,70383,78.0,117,2371.98
ANSL_71679,2018-10-19 00:00:00,2019-01-22 06:20:00,1.0,53,0.54,7.71,7,1,0.0,1,95 days 06:20:00.000000000,95,6.33,0,71679,54.0,7,416.34
ANSL_67147,2011-02-07 00:00:00,2018-01-13 13:00:00,1.0,2,0.61,24.1,0,7,0.0,1,2532 days 13:00:00.000000000,2532,13.0,0,67147,61.0,0,1470.1000000000001
ANSL_59544,2017-03-02 00:00:00,2017-09-15 17:17:00,1.0,48,0.88,39.22,0,1,0.0,2,197 days 17:17:00.000000000,197,17.28,0,59544,88.0,0,3451.3599999999997
ANSL_53712,2018-03-09 00:00:00,2019-03-31 19:06:00,0.0,16,0.38,42.38,0,1,1.0,2,387 days 19:06:00.000000000,387,19.1,0,53712,38.0,0,1610.44
ANSL_70149,2017-06-14 00:00:00,2017-07-19 12:41:00,2.0,12,0.76,26.91,13,9,0.0,1,35 days 12:41:00.000000000,35,12.68,0,70149,76.0,117,2045.16
ANSL_67448,2016-08-17 00:00:00,2016-09-24 13:24:00,2.0,7,0.13,37.48,9,2,1.0,1,38 days 13:24:00.000000000,38,13.4,0,67448,13.0,18,487.23999999999995
ANSL_55093,2015-06-11 00:00:00,2017-01-06 17:39:00,1.0,15,0.63,24.15,13,9,0.0,2,575 days 17:39:00.000000000,575,17.65,0,55093,63.0,117,1521.4499999999998
ANSL_72754,2015-11-21 00:00:00,2016-12-13 14:24:00,2.0,21,0.95,43.5,13,9,1.0,1,388 days 14:24:00.000000000,388,14.4,0,72754,95.0,117,4132.5
ANSL_64830,2016-11-01 00:00:00,2017-02-18 12:02:00,1.0,7,0.49,46.68,0,1,0.0,1,109 days 12:02:00.000000000,109,12.03,0,64830,49.0,0,2287.32
ANSL_70067,2010-09-19 00:00:00,2016-12-29 13:05:00,1.0,18,0.41,24.17,0,1,0.0,1,2293 days 13:05:00.000000000,2293,13.08,0,70067,41.0,0,990.97
ANSL_51123,2017-12-14 00:00:00,2018-01-26 17:46:00,-1.0,5,0.53,11.35,13,9,2.0,1,43 days 17:46:00.000000000,43,17.77,1,51123,53.0,117,601.55
ANSL_55260,2015-05-28 00:00:00,2017-06-20 16:36:00,0.0,48,0.35,10.37,0,1,1.0,2,754 days 16:36:00.000000000,754,16.6,0,55260,35.0,0,362.95
ANSL_52997,2008-12-09 00:00:00,2016-12-30 09:00:00,1.0,18,0.93,40.79,16,9,0.0,1,2943 days 09:00:00.000000000,2943,9.0,0,52997,93.0,144,3793.47
ANSL_71240,2015-01-13 00:00:00,2018-04-19 12:47:00,1.0,2,0.31,14.93,0,1,0.0,2,1192 days 12:47:00.000000000,1192,12.78,0,71240,31.0,0,462.83
ANSL_59499,2009-06-06 00:00:00,2016-08-28 19:07:00,0.0,2,0.3,29.52,0,1,1.0,2,2640 days 19:07:00.000000000,2640,19.12,0,59499,30.0,0,885.6
ANSL_75338,2012-11-08 00:00:00,2019-04-07 12:16:00,1.0,48,0.19,45.74,0,7,0.0,2,2341 days 12:16:00.000000000,2341,12.27,0,75338,19.0,0,869.0600000000001
ANSL_52783,2017-01-01 00:00:00,2018-03-20 16:27:00,1.0,2,0.1,46.16,0,1,0.0,1,443 days 16:27:00.000000000,443,16.45,0,52783,10.0,0,461.59999999999997
ANSL_53410,2018-03-04 00:00:00,2019-03-27 18:05:00,1.0,53,0.18,19.18,0,1,0.0,2,388 days 18:05:00.000000000,388,18.08,0,53410,18.0,0,345.24
ANSL_66466,2018-02-06 00:00:00,2018-03-07 14:11:00,-1.0,18,0.35,42.9,13,9,2.0,1,29 days 14:11:00.000000000,29,14.18,1,66466,35.0,117,1501.5
ANSL_50202,2017-05-04 00:00:00,2017-07-27 15:36:00,1.0,18,0.51,27.51,0,1,0.0,1,84 days 15:36:00.000000000,84,15.6,0,50202,51.0,0,1403.01
ANSL_73659,2018-11-04 00:00:00,2019-02-28 19:09:00,2.0,31,0.74,45.93,17,9,0.0,1,116 days 19:09:00.000000000,116,19.15,0,73659,74.0,153,3398.82
ANSL_66175,2011-12-02 00:00:00,2016-12-31 15:11:00,0.0,2,0.54,37.8,13,9,1.0,1,1856 days 15:11:00.000000000,1856,15.18,0,66175,54.0,117,2041.1999999999998
ANSL_60130,2017-07-01 00:00:00,2017-10-19 19:21:00,1.0,38,0.71,45.92,7,1,0.0,1,110 days 19:21:00.000000000,110,19.35,0,60130,71.0,7,3260.32
ANSL_68049,2013-10-03 00:00:00,2016-10-31 11:45:00,2.0,48,0.29,46.81,13,9,0.0,2,1124 days 11:45:00.000000000,1124,11.75,0,68049,28.999999999999996,117,1357.49
ANSL_58097,2008-12-19 00:00:00,2019-01-08 16:44:00,2.0,2,0.03,20.71,0,7,1.0,2,3672 days 16:44:00.000000000,3672,16.73,0,58097,3.0,0,62.13
ANSL_72791,2018-11-13 00:00:00,2019-02-14 13:57:00,1.0,2,0.56,44.87,7,1,0.0,2,93 days 13:57:00.000000000,93,13.95,0,72791,56.00000000000001,7,2512.7200000000003
ANSL_71754,2016-05-10 00:00:00,2018-05-30 15:58:00,2.0,53,0.46,22.09,0,7,0.0,2,750 days 15:58:00.000000000,750,15.97,0,71754,46.0,0,1016.14
ANSL_60906,2016-04-18 00:00:00,2016-12-01 18:30:00,0.0,7,0.73,27.48,0,1,1.0,2,227 days 18:30:00.000000000,227,18.5,0,60906,73.0,0,2006.04
ANSL_73553,2015-02-19 00:00:00,2017-04-07 14:36:00,1.0,26,0.05,48.32,13,9,0.0,1,778 days 14:36:00.000000000,778,14.6,0,73553,5.0,117,241.6
ANSL_53570,2016-01-13 00:00:00,2019-02-06 19:44:00,2.0,22,0.54,15.71,17,9,1.0,1,1120 days 19:44:00.000000000,1120,19.73,0,53570,54.0,153,848.34
ANSL_68510,2016-10-03 00:00:00,2017-05-28 17:08:00,0.0,48,0.47,27.05,0,1,1.0,2,237 days 17:08:00.000000000,237,17.13,0,68510,47.0,0,1271.3500000000001
ANSL_73301,2016-11-22 00:00:00,2017-03-03 19:44:00,1.0,28,0.13,26.48,0,1,0.0,1,101 days 19:44:00.000000000,101,19.73,0,73301,13.0,0,344.24
ANSL_70263,2016-05-09 00:00:00,2016-08-05 15:17:00,2.0,2,0.77,41.2,13,9,1.0,2,88 days 15:17:00.000000000,88,15.28,0,70263,77.0,117,3172.4
ANSL_60052,2017-09-17 00:00:00,2017-12-23 13:42:00,0.0,53,0.61,22.21,7,1,1.0,2,97 days 13:42:00.000000000,97,13.7,0,60052,61.0,7,1354.81
ANSL_63796,2005-06-27 00:00:00,2017-07-23 17:56:00,0.0,49,0.62,25.31,0,7,1.0,1,4409 days 17:56:00.000000000,4409,17.93,0,63796,62.0,0,1569.22
ANSL_72391,2011-12-22 00:00:00,2017-06-26 14:31:00,0.0,9,0.34,31.12,0,7,1.0,2,2013 days 14:31:00.000000000,2013,14.52,0,72391,34.0,0,1058.08
ANSL_61064,2015-09-09 00:00:00,2018-10-02 00:00:00,2.0,48,0.27,24.21,13,9,1.0,2,1119 days 00:00:00.000000000,1119,0.0,0,61064,27.0,117,653.6700000000001
ANSL_71156,2018-07-26 00:00:00,2018-11-25 18:38:00,0.0,50,0.46,40.76,0,1,1.0,1,122 days 18:38:00.000000000,122,18.63,0,71156,46.0,0,1874.9599999999998
ANSL_68133,2017-02-03 00:00:00,2019-03-08 16:52:00,1.0,53,0.1,26.11,0,1,0.0,2,763 days 16:52:00.000000000,763,16.87,0,68133,10.0,0,261.1
ANSL_72457,2014-12-31 00:00:00,2017-01-22 17:09:00,1.0,7,0.2,22.65,0,7,0.0,2,753 days 17:09:00.000000000,753,17.15,0,72457,20.0,0,453.0
ANSL_50191,2017-01-04 00:00:00,2018-04-02 21:34:00,0.0,23,0.84,26.15,0,1,1.0,2,453 days 21:34:00.000000000,453,21.57,0,50191,84.0,0,2196.6
ANSL_68453,2008-12-25 00:00:00,2017-01-22 16:45:00,0.0,40,0.54,13.99,0,1,1.0,2,2950 days 16:45:00.000000000,2950,16.75,0,68453,54.0,0,755.46
ANSL_58815,2016-11-11 00:00:00,2016-12-16 15:30:00,-1.0,51,0.97,18.34,13,9,2.0,1,35 days 15:30:00.000000000,35,15.5,1,58815,97.0,117,1778.98
ANSL_59247,2015-10-14 00:00:00,2018-07-08 09:40:00,1.0,2,0.34,20.42,13,9,0.0,2,998 days 09:40:00.000000000,998,9.67,0,59247,34.0,117,694.2800000000001
ANSL_60962,2008-01-19 00:00:00,2019-02-14 15:52:00,0.0,2,0.83,43.57,0,1,1.0,1,4044 days 15:52:00.000000000,4044,15.87,0,60962,83.0,0,3616.31
ANSL_60744,2016-08-15 00:00:00,2016-11-12 12:59:00,2.0,50,0.95,5.04,18,4,1.0,1,89 days 12:59:00.000000000,89,12.98,0,60744,95.0,72,478.8
ANSL_68484,2007-08-08 00:00:00,2018-10-07 14:54:00,1.0,7,0.43,49.89,7,1,0.0,1,4078 days 14:54:00.000000000,4078,14.9,0,68484,43.0,7,2145.27
ANSL_58967,2011-06-01 00:00:00,2017-11-04 18:01:00,1.0,45,0.35,39.58,0,7,0.0,2,2348 days 18:01:00.000000000,2348,18.02,0,58967,35.0,0,1385.3
ANSL_67918,2017-01-21 00:00:00,2017-04-30 17:17:00,0.0,53,0.96,33.55,0,1,1.0,2,99 days 17:17:00.000000000,99,17.28,0,67918,96.0,0,3220.7999999999997
ANSL_66338,2014-10-02 00:00:00,2016-11-04 16:21:00,0.0,18,0.95,45.91,0,1,1.0,1,764 days 16:21:00.000000000,764,16.35,0,66338,95.0,0,4361.45
ANSL_57837,2011-08-16 00:00:00,2018-07-26 12:28:00,1.0,30,0.1,7.5,0,7,0.0,2,2536 days 12:28:00.000000000,2536,12.47,0,57837,10.0,0,75.0
ANSL_71943,2016-04-01 00:00:00,2018-06-27 09:14:00,1.0,53,0.49,37.28,13,9,0.0,2,817 days 09:14:00.000000000,817,9.23,0,71943,49.0,117,1826.72
ANSL_75120,2009-01-01 00:00:00,2018-04-05 17:33:00,0.0,7,0.91,21.81,0,1,1.0,1,3381 days 17:33:00.000000000,3381,17.55,0,75120,91.0,0,1984.7099999999998
ANSL_54397,2016-10-15 00:00:00,2017-05-06 13:18:00,2.0,7,0.41,21.92,18,4,1.0,1,203 days 13:18:00.000000000,203,13.3,0,54397,41.0,72,898.72
ANSL_65807,2015-01-17 00:00:00,2017-02-08 09:00:00,1.0,2,0.7,38.91,16,9,0.0,1,753 days 09:00:00.000000000,753,9.0,0,65807,70.0,144,2723.7
ANSL_56807,2016-01-27 00:00:00,2016-10-23 18:43:00,1.0,40,0.68,48.28,0,1,0.0,2,270 days 18:43:00.000000000,270,18.72,0,56807,68.0,0,3283.04
ANSL_55209,2015-06-22 00:00:00,2017-07-20 14:09:00,0.0,2,0.81,5.91,0,1,1.0,2,759 days 14:09:00.000000000,759,14.15,0,55209,81.0,0,478.71000000000004
ANSL_57090,2010-11-16 00:00:00,2016-12-10 13:05:00,1.0,53,0.33,22.12,13,9,0.0,1,2216 days 13:05:00.000000000,2216,13.08,0,57090,33.0,117,729.96
ANSL_67288,2017-07-08 00:00:00,2017-12-05 18:50:00,1.0,5,0.42,22.66,0,1,0.0,1,150 days 18:50:00.000000000,150,18.83,0,67288,42.0,0,951.72
ANSL_62552,2017-06-23 00:00:00,2018-01-13 17:10:00,-1.0,2,0.39,10.22,15,4,2.0,4,204 days 17:10:00.000000000,204,17.17,1,62552,39.0,60,398.58000000000004
ANSL_73030,2016-07-02 00:00:00,2017-05-25 17:25:00,0.0,48,0.4,23.82,0,1,1.0,2,327 days 17:25:00.000000000,327,17.42,0,73030,40.0,0,952.8
ANSL_73619,2013-04-30 00:00:00,2017-10-09 14:56:00,0.0,49,0.81,47.03,0,1,1.0,1,1623 days 14:56:00.000000000,1623,14.93,0,73619,81.0,0,3809.4300000000003
ANSL_56333,2017-06-25 00:00:00,2017-10-10 19:22:00,2.0,18,0.96,47.12,0,1,0.0,1,107 days 19:22:00.000000000,107,19.37,0,56333,96.0,0,4523.5199999999995
ANSL_59121,2011-04-16 00:00:00,2018-05-15 14:05:00,1.0,2,0.83,19.13,0,1,0.0,2,2586 days 14:05:00.000000000,2586,14.08,0,59121,83.0,0,1587.79
ANSL_62386,2018-12-04 00:00:00,2019-03-10 17:16:00,1.0,18,0.63,34.57,0,1,0.0,1,96 days 17:16:00.000000000,96,17.27,0,62386,63.0,0,2177.91
ANSL_70472,2010-01-30 00:00:00,2017-03-03 16:58:00,0.0,53,0.6,39.53,13,9,1.0,2,2589 days 16:58:00.000000000,2589,16.97,0,70472,60.0,117,2371.8
ANSL_62784,2016-07-28 00:00:00,2017-03-07 07:29:00,1.0,53,0.58,10.31,7,1,0.0,1,222 days 07:29:00.000000000,222,7.48,0,62784,57.99999999999999,7,597.9799999999999
ANSL_75440,2015-08-28 00:00:00,2019-04-09 15:28:00,1.0,48,0.0,44.95,0,1,0.0,2,1320 days 15:28:00.000000000,1320,15.47,0,75440,0.0,0,0.0
ANSL_73152,2009-01-02 00:00:00,2018-01-30 11:54:00,1.0,2,0.51,29.17,0,7,0.0,2,3315 days 11:54:00.000000000,3315,11.9,0,73152,51.0,0,1487.67
ANSL_53314,2016-11-22 00:00:00,2017-04-11 14:05:00,2.0,48,0.92,41.34,7,1,0.0,2,140 days 14:05:00.000000000,140,14.08,0,53314,92.0,7,3803.28
ANSL_56305,2010-11-29 00:00:00,2017-02-02 10:50:00,1.0,43,0.19,17.59,0,1,0.0,2,2257 days 10:50:00.000000000,2257,10.83,0,56305,19.0,0,334.21
ANSL_61557,2018-06-15 00:00:00,2019-02-22 12:53:00,1.0,2,0.61,44.28,0,1,0.0,4,252 days 12:53:00.000000000,252,12.88,0,61557,61.0,0,2701.08
ANSL_74838,2016-11-16 00:00:00,2016-12-28 18:00:00,-1.0,2,0.76,17.93,13,9,2.0,1,42 days 18:00:00.000000000,42,18.0,1,74838,76.0,117,1362.68
